TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
AdaBoost,DecisionTree,AdaBoost,RandomForest,60.0,46.666666666666664
AdaBoost,DecisionTree,AdaBoost,GradientBoosting,60.0,46.666666666666664
AdaBoost,DecisionTree,AdaBoost,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
AdaBoost,DecisionTree,DecisionTree,DecisionTree,60.0,46.666666666666664
AdaBoost,DecisionTree,DecisionTree,LogisticRegression,60.0,46.666666666666664
AdaBoost,DecisionTree,DecisionTree,AdaBoost,60.0,46.666666666666664
AdaBoost,DecisionTree,DecisionTree,NaiveBayes,60.0,46.666666666666664
LinearRegression,RandomForest,RandomForest,RandomForest,60.0,46.666666666666664
LinearRegression,RandomForest,GradientBoosting,AdaBoost,60.0,46.666666666666664
LinearRegression,RandomForest,GradientBoosting,NaiveBayes,60.0,46.666666666666664
LinearRegression,AdaBoost,RandomForest,MLPClassifier,60.0,46.666666666666664
LinearRegression,AdaBoost,RandomForest,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
LinearRegression,AdaBoost,RandomForest,ExtraTrees,60.0,46.666666666666664
LinearRegression,AdaBoost,GradientBoosting,RandomForest,60.0,46.666666666666664
LinearRegression,LinearRegression,RandomForest,LogisticRegression,60.0,46.666666666666664
LinearRegression,LinearRegression,RandomForest,GradientBoosting,60.0,46.666666666666664
LinearRegression,LinearRegression,GradientBoosting,ExtraTrees,60.0,46.666666666666664
LinearRegression,LinearRegression,AdaBoost,RandomForest,60.0,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,SVC,60.0,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,LogisticRegression,60.0,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,GradientBoosting,60.0,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,MLPClassifier,60.0,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
LinearRegression,DecisionTree,RandomForest,AdaBoost,60.0,46.666666666666664
LinearRegression,DecisionTree,RandomForest,NaiveBayes,60.0,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,RandomForest,60.0,46.666666666666664
DecisionTree,RandomForest,RandomForest,DecisionTree,60.0,46.666666666666664
DecisionTree,RandomForest,DecisionTree,MLPClassifier,60.0,46.666666666666664
DecisionTree,GradientBoosting,DecisionTree,SVC,60.0,46.666666666666664
DecisionTree,GradientBoosting,DecisionTree,ExtraTrees,60.0,46.666666666666664
DecisionTree,AdaBoost,RandomForest,RandomForest,60.0,46.666666666666664
DecisionTree,AdaBoost,RandomForest,SVC,60.0,46.666666666666664
DecisionTree,AdaBoost,RandomForest,NaiveBayes,60.0,46.666666666666664
DecisionTree,AdaBoost,RandomForest,MLPClassifier,60.0,46.666666666666664
DecisionTree,LinearRegression,RandomForest,RandomForest,60.0,46.666666666666664
DecisionTree,LinearRegression,RandomForest,AdaBoost,60.0,46.666666666666664
DecisionTree,LinearRegression,RandomForest,NaiveBayes,60.0,46.666666666666664
DecisionTree,LinearRegression,RandomForest,MLPClassifier,60.0,46.666666666666664
DecisionTree,LinearRegression,RandomForest,ExtraTrees,60.0,46.666666666666664
DecisionTree,LinearRegression,AdaBoost,GradientBoosting,60.0,46.666666666666664
RandomForest,RandomForest,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,RandomForest,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
RandomForest,RandomForest,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
RandomForest,RandomForest,GradientBoosting,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,RandomForest,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,RandomForest,AdaBoost,SVC,46.666666666666664,46.666666666666664
RandomForest,RandomForest,AdaBoost,MLPClassifier,46.666666666666664,46.666666666666664
RandomForest,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
RandomForest,RandomForest,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,RandomForest,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,GradientBoosting,SVC,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,AdaBoost,KNN,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,AdaBoost,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,LinearRegression,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,LinearRegression,GradientBoosting,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,LinearRegression,MLPClassifier,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
RandomForest,GradientBoosting,DecisionTree,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,RandomForest,KNN,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,RandomForest,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,RandomForest,LogisticRegression,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,RandomForest,MLPClassifier,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,AdaBoost,KNN,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,AdaBoost,LogisticRegression,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,DecisionTree,SVC,46.666666666666664,46.666666666666664
RandomForest,AdaBoost,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,GradientBoosting,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,AdaBoost,KNN,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,AdaBoost,GradientBoosting,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,AdaBoost,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,DecisionTree,MLPClassifier,46.666666666666664,46.666666666666664
RandomForest,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,RandomForest,GradientBoosting,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,RandomForest,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,AdaBoost,NaiveBayes,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
RandomForest,DecisionTree,LinearRegression,SVC,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,AdaBoost,MLPClassifier,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,SVC,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,KNN,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,SVC,46.666666666666664,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,RandomForest,GradientBoosting,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,KNN,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,AdaBoost,SVC,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,LogisticRegression,46.666666666666664,46.666666666666664
GradientBoosting,GradientBoosting,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,AdaBoost,RandomForest,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,AdaBoost,MLPClassifier,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,DecisionTree,MLPClassifier,46.666666666666664,46.666666666666664
GradientBoosting,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,MLPClassifier,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,KNN,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,GradientBoosting,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,MLPClassifier,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,ExtraTrees,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,DecisionTree,KNN,46.666666666666664,46.666666666666664
GradientBoosting,LinearRegression,DecisionTree,SVC,46.666666666666664,46.666666666666664
GradientBoosting,DecisionTree,GradientBoosting,LogisticRegression,46.666666666666664,46.666666666666664
GradientBoosting,DecisionTree,LinearRegression,DecisionTree,46.666666666666664,46.666666666666664
GradientBoosting,DecisionTree,LinearRegression,SVC,46.666666666666664,46.666666666666664
GradientBoosting,DecisionTree,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,LinearRegression,KNN,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,LinearRegression,LogisticRegression,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,DecisionTree,MLPClassifier,46.666666666666664,46.666666666666664
AdaBoost,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
AdaBoost,GradientBoosting,GradientBoosting,GradientBoosting,46.666666666666664,46.666666666666664
AdaBoost,GradientBoosting,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
AdaBoost,GradientBoosting,GradientBoosting,MLPClassifier,46.666666666666664,46.666666666666664
AdaBoost,GradientBoosting,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,RandomForest,LogisticRegression,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,RandomForest,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,RandomForest,NaiveBayes,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,RandomForest,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,AdaBoost,KNN,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,DecisionTree,KNN,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,DecisionTree,RandomForest,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,DecisionTree,SVC,46.666666666666664,46.666666666666664
AdaBoost,AdaBoost,DecisionTree,ExtraTrees,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,RandomForest,DecisionTree,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,RandomForest,SVC,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,RandomForest,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,RandomForest,ExtraTrees,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,GradientBoosting,KNN,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,GradientBoosting,LogisticRegression,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,GradientBoosting,ExtraTrees,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,KNN,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,NaiveBayes,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,ExtraTrees,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,LinearRegression,GradientBoosting,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
AdaBoost,LinearRegression,DecisionTree,GradientBoosting,46.666666666666664,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,KNN,46.666666666666664,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,SVC,46.666666666666664,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
AdaBoost,DecisionTree,DecisionTree,ExtraTrees,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,RandomForest,KNN,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,RandomForest,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,GradientBoosting,ExtraTrees,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,AdaBoost,KNN,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,AdaBoost,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,AdaBoost,ExtraTrees,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,LinearRegression,KNN,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,LinearRegression,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,LinearRegression,MLPClassifier,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,DecisionTree,RandomForest,46.666666666666664,46.666666666666664
LinearRegression,RandomForest,DecisionTree,SVC,46.666666666666664,46.666666666666664
LinearRegression,GradientBoosting,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,GradientBoosting,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,GradientBoosting,DecisionTree,KNN,46.666666666666664,46.666666666666664
LinearRegression,GradientBoosting,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,RandomForest,KNN,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,RandomForest,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,RandomForest,SVC,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,RandomForest,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,RandomForest,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,GradientBoosting,KNN,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,AdaBoost,KNN,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,LinearRegression,RandomForest,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,DecisionTree,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,AdaBoost,DecisionTree,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,RandomForest,MLPClassifier,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,GradientBoosting,MLPClassifier,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,AdaBoost,KNN,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,AdaBoost,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,LinearRegression,AdaBoost,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,GradientBoosting,KNN,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,AdaBoost,LogisticRegression,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,AdaBoost,GradientBoosting,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,SVC,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,LogisticRegression,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,GradientBoosting,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,LinearRegression,NaiveBayes,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,DecisionTree,LogisticRegression,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,DecisionTree,GradientBoosting,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,DecisionTree,AdaBoost,46.666666666666664,46.666666666666664
LinearRegression,DecisionTree,DecisionTree,NaiveBayes,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,RandomForest,KNN,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,RandomForest,ExtraTrees,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,SVC,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,AdaBoost,RandomForest,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,LinearRegression,KNN,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,LinearRegression,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,LinearRegression,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,LinearRegression,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,LinearRegression,MLPClassifier,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,DecisionTree,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,DecisionTree,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,DecisionTree,NaiveBayes,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,RandomForest,DecisionTree,ExtraTrees,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,ExtraTrees,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,NaiveBayes,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,MLPClassifier,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,SVC,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,MLPClassifier,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,ExtraTrees,46.666666666666664,46.666666666666664
DecisionTree,GradientBoosting,LinearRegression,SVC,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,RandomForest,KNN,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,RandomForest,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,SVC,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,MLPClassifier,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,KNN,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,ExtraTrees,46.666666666666664,46.666666666666664
DecisionTree,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,LinearRegression,GradientBoosting,SVC,46.666666666666664,46.666666666666664
DecisionTree,LinearRegression,LinearRegression,KNN,46.666666666666664,46.666666666666664
DecisionTree,LinearRegression,LinearRegression,SVC,46.666666666666664,46.666666666666664
DecisionTree,LinearRegression,DecisionTree,SVC,46.666666666666664,46.666666666666664
DecisionTree,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,GradientBoosting,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,GradientBoosting,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,RandomForest,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,SVC,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,LogisticRegression,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,NaiveBayes,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,NaiveBayes,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,DecisionTree,DecisionTree,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,DecisionTree,GradientBoosting,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,DecisionTree,AdaBoost,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,46.666666666666664
DecisionTree,DecisionTree,DecisionTree,ExtraTrees,46.666666666666664,46.666666666666664
RandomForest,RandomForest,LinearRegression,DecisionTree,33.33333333333333,46.666666666666664
RandomForest,RandomForest,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
RandomForest,GradientBoosting,RandomForest,DecisionTree,33.33333333333333,46.666666666666664
RandomForest,GradientBoosting,AdaBoost,RandomForest,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,GradientBoosting,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,AdaBoost,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,NaiveBayes,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,MLPClassifier,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,GradientBoosting,ExtraTrees,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,AdaBoost,SVC,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,LogisticRegression,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,GradientBoosting,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,GradientBoosting,KNN,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,GradientBoosting,SVC,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,LinearRegression,KNN,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,LinearRegression,LogisticRegression,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
RandomForest,LinearRegression,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
RandomForest,DecisionTree,LinearRegression,DecisionTree,33.33333333333333,46.666666666666664
RandomForest,DecisionTree,LinearRegression,LogisticRegression,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,RandomForest,DecisionTree,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,AdaBoost,KNN,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,AdaBoost,AdaBoost,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,AdaBoost,NaiveBayes,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,GradientBoosting,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,MLPClassifier,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
GradientBoosting,GradientBoosting,DecisionTree,KNN,33.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,RandomForest,33.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,DecisionTree,DecisionTree,33.33333333333333,46.666666666666664
